ts,venue,symbol,bps_per_hour
2026-08-23T11:00:00Z,LIGHTER,ETH,0.12
2026-08-23T12:00:00Z,LIGHTER,ETH,0.12
2026-08-23T13:00:00Z,LIGHTER,ETH,0.45
2026-08-23T14:00:00Z,LIGHTER,ETH,0.12
2026-08-23T15:00:00Z,LIGHTER,ETH,0.17
2026-08-23T16:00:00Z,LIGHTER,ETH,0.67
2026-08-23T17:00:00Z,LIGHTER,ETH,0.62
2026-08-23T18:00:00Z,LIGHTER,ETH,0.12
2026-08-23T19:00:00Z,LIGHTER,ETH,0.12
2026-08-23T20:00:00Z,LIGHTER,ETH,0.12
2026-08-23T21:00:00Z,LIGHTER,ETH,0.12
2026-08-23T22:00:00Z,LIGHTER,ETH,0.18
2026-08-23T23:00:00Z,LIGHTER,ETH,0.12
2026-08-24T00:00:00Z,LIGHTER,ETH,0.12
2026-08-24T01:00:00Z,LIGHTER,ETH,0.12
2026-08-24T02:00:00Z,LIGHTER,ETH,0.12
2026-08-24T03:00:00Z,LIGHTER,ETH,0.12
2026-08-24T04:00:00Z,LIGHTER,ETH,0.12
2026-08-24T05:00:00Z,LIGHTER,ETH,0.12
2026-08-24T06:00:00Z,LIGHTER,ETH,0.12
2026-08-24T07:00:00Z,LIGHTER,ETH,0.12
2026-08-24T08:00:00Z,LIGHTER,ETH,0.12
2026-08-24T09:00:00Z,LIGHTER,ETH,0.12
2026-08-24T10:00:00Z,LIGHTER,ETH,0.12
2026-08-24T11:00:00Z,LIGHTER,ETH,0.12
2026-08-24T12:00:00Z,LIGHTER,ETH,0.12
2026-08-24T13:00:00Z,LIGHTER,ETH,0.12
2026-08-24T14:00:00Z,LIGHTER,ETH,0.12
2026-08-24T15:00:00Z,LIGHTER,ETH,0.12
2026-08-24T16:00:00Z,LIGHTER,ETH,0.12
2026-08-24T17:00:00Z,LIGHTER,ETH,0.12
2026-08-24T18:00:00Z,LIGHTER,ETH,0.12
2026-08-24T19:00:00Z,LIGHTER,ETH,0.12
2026-08-24T20:00:00Z,LIGHTER,ETH,0.12
2026-08-24T21:00:00Z,LIGHTER,ETH,0.12
2026-08-24T22:00:00Z,LIGHTER,ETH,0.12
2026-08-24T23:00:00Z,LIGHTER,ETH,0.12
2026-08-25T00:00:00Z,LIGHTER,ETH,0.12
2026-08-25T01:00:00Z,LIGHTER,ETH,0.12
2026-08-25T02:00:00Z,LIGHTER,ETH,0.12
2026-08-25T03:00:00Z,LIGHTER,ETH,0.12
2026-08-25T04:00:00Z,LIGHTER,ETH,0.12
2026-08-25T05:00:00Z,LIGHTER,ETH,0.12
2026-08-25T06:00:00Z,LIGHTER,ETH,0.12
2026-08-25T07:00:00Z,LIGHTER,ETH,0.12
2026-08-25T08:00:00Z,LIGHTER,ETH,0.12
2026-08-25T09:00:00Z,LIGHTER,ETH,0.12
2026-08-25T10:00:00Z,LIGHTER,ETH,0.12
2026-08-25T11:00:00Z,LIGHTER,ETH,0.12
2026-08-25T12:00:00Z,LIGHTER,ETH,0.12
2026-08-25T13:00:00Z,LIGHTER,ETH,0.12
2026-08-25T14:00:00Z,LIGHTER,ETH,0.12
2026-08-25T15:00:00Z,LIGHTER,ETH,0.12
2026-08-25T16:00:00Z,LIGHTER,ETH,0.12
2026-08-25T17:00:00Z,LIGHTER,ETH,0.12
2026-08-25T18:00:00Z,LIGHTER,ETH,0.12
2026-08-25T19:00:00Z,LIGHTER,ETH,0.12
2026-08-25T20:00:00Z,LIGHTER,ETH,0.12
2026-08-25T21:00:00Z,LIGHTER,ETH,0.12
2026-08-25T22:00:00Z,LIGHTER,ETH,0.12
2026-08-25T23:00:00Z,LIGHTER,ETH,0.12
2026-08-26T00:00:00Z,LIGHTER,ETH,0.12
2026-08-26T01:00:00Z,LIGHTER,ETH,0.12
2026-08-26T02:00:00Z,LIGHTER,ETH,0.12
2026-08-26T03:00:00Z,LIGHTER,ETH,0.12
2026-08-26T04:00:00Z,LIGHTER,ETH,0.12
2026-08-26T05:00:00Z,LIGHTER,ETH,0.12
2026-08-26T06:00:00Z,LIGHTER,ETH,0.12
2026-08-26T07:00:00Z,LIGHTER,ETH,0.12
2026-08-26T08:00:00Z,LIGHTER,ETH,0.12
2026-08-26T09:00:00Z,LIGHTER,ETH,0.12
2026-08-26T10:00:00Z,LIGHTER,ETH,0.12
2026-08-26T11:00:00Z,LIGHTER,ETH,0.12
2026-08-26T12:00:00Z,LIGHTER,ETH,0.12
2026-08-26T13:00:00Z,LIGHTER,ETH,0.12
2026-08-26T14:00:00Z,LIGHTER,ETH,0.12
2026-08-26T15:00:00Z,LIGHTER,ETH,0.12
2026-08-26T16:00:00Z,LIGHTER,ETH,0.12
2026-08-26T17:00:00Z,LIGHTER,ETH,0.12
2026-08-26T18:00:00Z,LIGHTER,ETH,0.12
2026-08-26T19:00:00Z,LIGHTER,ETH,0.12
2026-08-26T20:00:00Z,LIGHTER,ETH,0.12
2026-08-26T21:00:00Z,LIGHTER,ETH,0.12
2026-08-26T22:00:00Z,LIGHTER,ETH,0.12
2026-08-26T23:00:00Z,LIGHTER,ETH,0.12
2026-08-27T00:00:00Z,LIGHTER,ETH,0.12
2026-08-27T01:00:00Z,LIGHTER,ETH,0.12
2026-08-27T02:00:00Z,LIGHTER,ETH,0.12
2026-08-27T03:00:00Z,LIGHTER,ETH,0.12
2026-08-27T04:00:00Z,LIGHTER,ETH,0.12
2026-08-27T05:00:00Z,LIGHTER,ETH,0.12
2026-08-27T06:00:00Z,LIGHTER,ETH,0.12
2026-08-27T07:00:00Z,LIGHTER,ETH,0.12
2026-08-27T08:00:00Z,LIGHTER,ETH,0.12
2026-08-27T09:00:00Z,LIGHTER,ETH,0.12
2026-08-27T10:00:00Z,LIGHTER,ETH,0.12
2026-08-27T11:00:00Z,LIGHTER,ETH,0.12
2026-08-27T12:00:00Z,LIGHTER,ETH,0.12
2026-08-27T13:00:00Z,LIGHTER,ETH,0.12
2026-08-27T14:00:00Z,LIGHTER,ETH,0.12
2026-08-27T15:00:00Z,LIGHTER,ETH,0.12
2026-08-27T16:00:00Z,LIGHTER,ETH,0.12
2026-08-27T17:00:00Z,LIGHTER,ETH,0.12
2026-08-27T18:00:00Z,LIGHTER,ETH,0.12
2026-08-27T19:00:00Z,LIGHTER,ETH,0.12
2026-08-27T20:00:00Z,LIGHTER,ETH,0.12
2026-08-27T21:00:00Z,LIGHTER,ETH,0.12
2026-08-27T22:00:00Z,LIGHTER,ETH,0.12
2026-08-27T23:00:00Z,LIGHTER,ETH,0.12
2026-08-28T00:00:00Z,LIGHTER,ETH,0.12
2026-08-28T01:00:00Z,LIGHTER,ETH,0.12
2026-08-28T02:00:00Z,LIGHTER,ETH,0.12
2026-08-28T03:00:00Z,LIGHTER,ETH,0.12
2026-08-28T04:00:00Z,LIGHTER,ETH,0.12
2026-08-28T05:00:00Z,LIGHTER,ETH,0.12
2026-08-28T06:00:00Z,LIGHTER,ETH,0.12
2026-08-28T07:00:00Z,LIGHTER,ETH,0.12
2026-08-28T08:00:00Z,LIGHTER,ETH,0.12
2026-08-28T09:00:00Z,LIGHTER,ETH,0.12
2026-08-28T10:00:00Z,LIGHTER,ETH,0.12
2026-08-28T11:00:00Z,LIGHTER,ETH,0.12
2026-08-28T12:00:00Z,LIGHTER,ETH,0.12
2026-08-28T13:00:00Z,LIGHTER,ETH,0.12
2026-08-28T14:00:00Z,LIGHTER,ETH,0.12
2026-08-28T15:00:00Z,LIGHTER,ETH,0.12
2026-08-28T16:00:00Z,LIGHTER,ETH,0.12
2026-08-28T17:00:00Z,LIGHTER,ETH,0.12
2026-08-28T18:00:00Z,LIGHTER,ETH,0.12
2026-08-28T19:00:00Z,LIGHTER,ETH,0.12
2026-08-28T20:00:00Z,LIGHTER,ETH,0.12
2026-08-28T21:00:00Z,LIGHTER,ETH,0.12
2026-08-28T22:00:00Z,LIGHTER,ETH,0.12
2026-08-28T23:00:00Z,LIGHTER,ETH,0.12
2026-08-29T00:00:00Z,LIGHTER,ETH,0.12
2026-08-29T01:00:00Z,LIGHTER,ETH,0.05
2026-08-29T02:00:00Z,LIGHTER,ETH,-0.04
2026-08-29T03:00:00Z,LIGHTER,ETH,0.03
2026-08-29T04:00:00Z,LIGHTER,ETH,0.0
2026-08-29T05:00:00Z,LIGHTER,ETH,0.04
2026-08-29T06:00:00Z,LIGHTER,ETH,-0.01
2026-08-29T07:00:00Z,LIGHTER,ETH,0.05
2026-08-29T08:00:00Z,LIGHTER,ETH,0.1
2026-08-29T09:00:00Z,LIGHTER,ETH,0.04
2026-08-29T10:00:00Z,LIGHTER,ETH,0.01
2026-08-29T11:00:00Z,LIGHTER,ETH,0.01
2026-08-29T12:00:00Z,LIGHTER,ETH,0.12
2026-08-29T13:00:00Z,LIGHTER,ETH,0.12
2026-08-29T14:00:00Z,LIGHTER,ETH,0.12
2026-08-29T15:00:00Z,LIGHTER,ETH,0.12
2026-08-29T16:00:00Z,LIGHTER,ETH,0.12
2026-08-29T17:00:00Z,LIGHTER,ETH,0.12
2026-08-29T18:00:00Z,LIGHTER,ETH,0.07
2026-08-29T19:00:00Z,LIGHTER,ETH,0.01
2026-08-29T20:00:00Z,LIGHTER,ETH,0.0
2026-08-29T21:00:00Z,LIGHTER,ETH,0.12
2026-08-29T22:00:00Z,LIGHTER,ETH,0.12
2026-08-29T23:00:00Z,LIGHTER,ETH,0.12
2026-08-30T00:00:00Z,LIGHTER,ETH,0.12
2026-08-30T01:00:00Z,LIGHTER,ETH,0.12
2026-08-30T02:00:00Z,LIGHTER,ETH,0.12
2026-08-30T03:00:00Z,LIGHTER,ETH,0.12
2026-08-30T04:00:00Z,LIGHTER,ETH,0.12
2026-08-30T05:00:00Z,LIGHTER,ETH,0.12
2026-08-30T06:00:00Z,LIGHTER,ETH,0.12
2026-08-30T07:00:00Z,LIGHTER,ETH,0.12
2026-08-30T08:00:00Z,LIGHTER,ETH,0.12
2026-08-30T09:00:00Z,LIGHTER,ETH,0.12
2026-08-30T10:00:00Z,LIGHTER,ETH,0.12
2026-08-30T11:00:00Z,LIGHTER,ETH,0.12
2026-08-30T12:00:00Z,LIGHTER,ETH,0.12
2026-08-30T13:00:00Z,LIGHTER,ETH,0.12
2026-08-30T14:00:00Z,LIGHTER,ETH,0.12
2026-08-30T15:00:00Z,LIGHTER,ETH,0.12
2026-08-30T16:00:00Z,LIGHTER,ETH,0.12
2026-08-30T17:00:00Z,LIGHTER,ETH,0.12
2026-08-30T18:00:00Z,LIGHTER,ETH,0.12
2026-08-30T19:00:00Z,LIGHTER,ETH,0.12
2026-08-30T20:00:00Z,LIGHTER,ETH,0.12
2026-08-30T21:00:00Z,LIGHTER,ETH,0.12
2026-08-30T22:00:00Z,LIGHTER,ETH,0.12
2026-08-30T23:00:00Z,LIGHTER,ETH,0.12
2026-08-31T00:00:00Z,LIGHTER,ETH,0.11
2026-08-31T01:00:00Z,LIGHTER,ETH,0.06
2026-08-31T02:00:00Z,LIGHTER,ETH,0.01
2026-08-31T03:00:00Z,LIGHTER,ETH,0.03
2026-08-31T04:00:00Z,LIGHTER,ETH,-0.02
2026-08-31T05:00:00Z,LIGHTER,ETH,0.03
2026-08-31T06:00:00Z,LIGHTER,ETH,0.12
2026-08-31T07:00:00Z,LIGHTER,ETH,0.12
2026-08-31T08:00:00Z,LIGHTER,ETH,-0.04
2026-08-31T09:00:00Z,LIGHTER,ETH,-0.17
2026-08-31T10:00:00Z,LIGHTER,ETH,-0.26
2026-08-31T11:00:00Z,LIGHTER,ETH,-0.25
2026-08-31T12:00:00Z,LIGHTER,ETH,-0.16
2026-08-31T13:00:00Z,LIGHTER,ETH,0.12
2026-08-31T14:00:00Z,LIGHTER,ETH,0.12
2026-08-31T15:00:00Z,LIGHTER,ETH,0.12
2026-08-31T16:00:00Z,LIGHTER,ETH,0.12
2026-08-31T17:00:00Z,LIGHTER,ETH,0.12
2026-08-31T18:00:00Z,LIGHTER,ETH,0.12
2026-08-31T19:00:00Z,LIGHTER,ETH,0.12
2026-08-31T20:00:00Z,LIGHTER,ETH,0.12
2026-08-31T21:00:00Z,LIGHTER,ETH,0.12
2026-08-31T22:00:00Z,LIGHTER,ETH,0.12
2026-08-31T23:00:00Z,LIGHTER,ETH,0.12
2026-09-01T00:00:00Z,LIGHTER,ETH,0.12
2026-09-01T01:00:00Z,LIGHTER,ETH,0.12
2026-09-01T02:00:00Z,LIGHTER,ETH,0.12
2026-09-01T03:00:00Z,LIGHTER,ETH,0.12
2026-09-01T04:00:00Z,LIGHTER,ETH,0.12
2026-09-01T05:00:00Z,LIGHTER,ETH,0.12
2026-09-01T06:00:00Z,LIGHTER,ETH,0.12
2026-09-01T07:00:00Z,LIGHTER,ETH,0.12
2026-09-01T08:00:00Z,LIGHTER,ETH,0.12
2026-09-01T09:00:00Z,LIGHTER,ETH,0.08
2026-09-01T10:00:00Z,LIGHTER,ETH,0.03
2026-09-01T11:00:00Z,LIGHTER,ETH,0.0
2026-09-01T12:00:00Z,LIGHTER,ETH,0.0
2026-09-01T13:00:00Z,LIGHTER,ETH,0.0
2026-09-01T14:00:00Z,LIGHTER,ETH,0.03
2026-09-01T15:00:00Z,LIGHTER,ETH,0.07
2026-09-01T16:00:00Z,LIGHTER,ETH,0.11
2026-09-01T17:00:00Z,LIGHTER,ETH,0.12
2026-09-01T18:00:00Z,LIGHTER,ETH,0.12
2026-09-01T19:00:00Z,LIGHTER,ETH,-0.03
2026-09-01T20:00:00Z,LIGHTER,ETH,0.12
2026-09-01T21:00:00Z,LIGHTER,ETH,0.12
2026-09-01T22:00:00Z,LIGHTER,ETH,0.12
2026-09-01T23:00:00Z,LIGHTER,ETH,0.12
2026-09-02T00:00:00Z,LIGHTER,ETH,0.11
2026-09-02T01:00:00Z,LIGHTER,ETH,0.12
2026-09-02T02:00:00Z,LIGHTER,ETH,0.12
2026-09-02T03:00:00Z,LIGHTER,ETH,0.1
2026-09-02T04:00:00Z,LIGHTER,ETH,0.11
2026-09-02T05:00:00Z,LIGHTER,ETH,0.12
2026-09-02T06:00:00Z,LIGHTER,ETH,0.08
2026-09-02T07:00:00Z,LIGHTER,ETH,0.05
2026-09-02T08:00:00Z,LIGHTER,ETH,0.12
2026-09-02T09:00:00Z,LIGHTER,ETH,0.1
2026-09-02T10:00:00Z,LIGHTER,ETH,0.05
2026-09-02T11:00:00Z,LIGHTER,ETH,0.07
2026-09-02T12:00:00Z,LIGHTER,ETH,0.12
2026-09-02T13:00:00Z,LIGHTER,ETH,0.12
2026-09-02T14:00:00Z,LIGHTER,ETH,0.12
2026-09-02T15:00:00Z,LIGHTER,ETH,0.12
2026-09-02T16:00:00Z,LIGHTER,ETH,0.0
2026-09-02T17:00:00Z,LIGHTER,ETH,0.1
2026-09-02T18:00:00Z,LIGHTER,ETH,0.05
2026-09-02T19:00:00Z,LIGHTER,ETH,0.12
2026-09-02T20:00:00Z,LIGHTER,ETH,0.08
2026-09-02T21:00:00Z,LIGHTER,ETH,0.12
2026-09-02T22:00:00Z,LIGHTER,ETH,0.12
2026-09-02T23:00:00Z,LIGHTER,ETH,0.12
2026-09-03T00:00:00Z,LIGHTER,ETH,0.12
2026-09-03T01:00:00Z,LIGHTER,ETH,0.12
2026-09-03T02:00:00Z,LIGHTER,ETH,0.12
2026-09-03T03:00:00Z,LIGHTER,ETH,0.12
2026-09-03T04:00:00Z,LIGHTER,ETH,0.12
2026-09-03T05:00:00Z,LIGHTER,ETH,0.11
2026-09-03T06:00:00Z,LIGHTER,ETH,0.08
2026-09-03T07:00:00Z,LIGHTER,ETH,0.12
2026-09-03T08:00:00Z,LIGHTER,ETH,0.12
2026-09-03T09:00:00Z,LIGHTER,ETH,0.08
2026-09-03T10:00:00Z,LIGHTER,ETH,0.09
2026-09-03T11:00:00Z,LIGHTER,ETH,0.09
2026-09-03T12:00:00Z,LIGHTER,ETH,0.09
2026-09-03T13:00:00Z,LIGHTER,ETH,0.1
2026-09-03T14:00:00Z,LIGHTER,ETH,0.11
2026-09-03T15:00:00Z,LIGHTER,ETH,0.12
2026-09-03T16:00:00Z,LIGHTER,ETH,0.12
2026-09-03T17:00:00Z,LIGHTER,ETH,0.12
2026-09-03T18:00:00Z,LIGHTER,ETH,0.12
2026-09-03T19:00:00Z,LIGHTER,ETH,0.12
2026-09-03T20:00:00Z,LIGHTER,ETH,0.12
2026-09-03T21:00:00Z,LIGHTER,ETH,0.12
2026-09-03T22:00:00Z,LIGHTER,ETH,0.12
2026-09-03T23:00:00Z,LIGHTER,ETH,0.12
2026-09-04T00:00:00Z,LIGHTER,ETH,0.12
2026-09-04T01:00:00Z,LIGHTER,ETH,0.12
2026-09-04T02:00:00Z,LIGHTER,ETH,0.12
2026-09-04T03:00:00Z,LIGHTER,ETH,0.12
2026-09-04T04:00:00Z,LIGHTER,ETH,0.12
2026-09-04T05:00:00Z,LIGHTER,ETH,0.12
2026-09-04T06:00:00Z,LIGHTER,ETH,0.12
2026-09-04T07:00:00Z,LIGHTER,ETH,0.12
2026-09-04T08:00:00Z,LIGHTER,ETH,0.12
2026-09-04T09:00:00Z,LIGHTER,ETH,0.12
2026-09-04T10:00:00Z,LIGHTER,ETH,0.12
2026-09-04T11:00:00Z,LIGHTER,ETH,0.12
2026-09-04T12:00:00Z,LIGHTER,ETH,0.12
2026-09-04T13:00:00Z,LIGHTER,ETH,0.12
2026-09-04T14:00:00Z,LIGHTER,ETH,0.12
2026-09-04T15:00:00Z,LIGHTER,ETH,0.12
2026-09-04T16:00:00Z,LIGHTER,ETH,0.12
2026-09-04T17:00:00Z,LIGHTER,ETH,0.12
2026-09-04T18:00:00Z,LIGHTER,ETH,0.12
2026-09-04T19:00:00Z,LIGHTER,ETH,0.12
2026-09-04T20:00:00Z,LIGHTER,ETH,0.12
2026-09-04T21:00:00Z,LIGHTER,ETH,0.12
2026-09-04T22:00:00Z,LIGHTER,ETH,0.12
2026-09-04T23:00:00Z,LIGHTER,ETH,0.12
2026-09-05T00:00:00Z,LIGHTER,ETH,0.12
2026-09-05T01:00:00Z,LIGHTER,ETH,0.12
2026-09-05T02:00:00Z,LIGHTER,ETH,0.12
2026-09-05T03:00:00Z,LIGHTER,ETH,0.12
2026-09-05T04:00:00Z,LIGHTER,ETH,0.12
2026-09-05T05:00:00Z,LIGHTER,ETH,0.12
2026-09-05T06:00:00Z,LIGHTER,ETH,0.12
2026-09-05T07:00:00Z,LIGHTER,ETH,0.12
2026-09-05T08:00:00Z,LIGHTER,ETH,0.12
2026-09-05T09:00:00Z,LIGHTER,ETH,0.12
2026-09-05T10:00:00Z,LIGHTER,ETH,0.12
2026-09-05T11:00:00Z,LIGHTER,ETH,0.12
2026-09-05T12:00:00Z,LIGHTER,ETH,0.12
2026-09-05T13:00:00Z,LIGHTER,ETH,0.12
2026-09-05T14:00:00Z,LIGHTER,ETH,0.12
2026-09-05T15:00:00Z,LIGHTER,ETH,0.12
2026-09-05T16:00:00Z,LIGHTER,ETH,0.12
2026-09-05T17:00:00Z,LIGHTER,ETH,0.12
2026-09-05T18:00:00Z,LIGHTER,ETH,0.12
2026-09-05T19:00:00Z,LIGHTER,ETH,0.12
2026-09-05T20:00:00Z,LIGHTER,ETH,0.12
2026-09-05T21:00:00Z,LIGHTER,ETH,0.12
2026-09-05T22:00:00Z,LIGHTER,ETH,0.12
2026-09-05T23:00:00Z,LIGHTER,ETH,0.12
2026-09-06T00:00:00Z,LIGHTER,ETH,0.12
2026-09-06T01:00:00Z,LIGHTER,ETH,0.12
2026-09-06T02:00:00Z,LIGHTER,ETH,0.12
2026-09-06T03:00:00Z,LIGHTER,ETH,0.12
2026-09-06T04:00:00Z,LIGHTER,ETH,0.12
2026-09-06T05:00:00Z,LIGHTER,ETH,0.12
2026-09-06T06:00:00Z,LIGHTER,ETH,0.12
2026-09-06T07:00:00Z,LIGHTER,ETH,0.12
2026-09-06T08:00:00Z,LIGHTER,ETH,0.12
2026-09-06T09:00:00Z,LIGHTER,ETH,0.12
2026-09-06T10:00:00Z,LIGHTER,ETH,0.12
2026-09-06T11:00:00Z,LIGHTER,ETH,0.12
2026-09-06T12:00:00Z,LIGHTER,ETH,0.12
2026-09-06T13:00:00Z,LIGHTER,ETH,0.12
2026-09-06T14:00:00Z,LIGHTER,ETH,0.12
2026-09-06T15:00:00Z,LIGHTER,ETH,0.12
2026-09-06T16:00:00Z,LIGHTER,ETH,0.12
2026-09-06T17:00:00Z,LIGHTER,ETH,0.12
2026-09-06T18:00:00Z,LIGHTER,ETH,0.12
2026-09-06T19:00:00Z,LIGHTER,ETH,0.12
2026-09-06T20:00:00Z,LIGHTER,ETH,0.12
2026-09-06T21:00:00Z,LIGHTER,ETH,0.12
2026-09-06T22:00:00Z,LIGHTER,ETH,0.12
2026-09-06T23:00:00Z,LIGHTER,ETH,0.12
2026-09-07T00:00:00Z,LIGHTER,ETH,0.12
2026-09-07T01:00:00Z,LIGHTER,ETH,0.12
2026-09-07T02:00:00Z,LIGHTER,ETH,0.12
2026-09-07T03:00:00Z,LIGHTER,ETH,0.12
2026-09-07T04:00:00Z,LIGHTER,ETH,0.12
2026-09-07T05:00:00Z,LIGHTER,ETH,0.12
2026-09-07T06:00:00Z,LIGHTER,ETH,0.12
2026-09-07T07:00:00Z,LIGHTER,ETH,0.12
2026-09-07T08:00:00Z,LIGHTER,ETH,0.12
2026-09-07T09:00:00Z,LIGHTER,ETH,0.12
2026-09-07T10:00:00Z,LIGHTER,ETH,0.12
2026-09-07T11:00:00Z,LIGHTER,ETH,0.12
2026-09-07T12:00:00Z,LIGHTER,ETH,0.12
2026-09-07T13:00:00Z,LIGHTER,ETH,0.12
2026-07-09T14:00:00Z,ASTER,ETH,0.039025
2026-07-09T15:00:00Z,ASTER,ETH,0.039025
2026-07-09T16:00:00Z,ASTER,ETH,0.0018
2026-07-09T17:00:00Z,ASTER,ETH,0.0018
2026-07-09T18:00:00Z,ASTER,ETH,0.0018
2026-07-09T19:00:00Z,ASTER,ETH,0.0018
2026-07-09T20:00:00Z,ASTER,ETH,0.0018
2026-07-09T21:00:00Z,ASTER,ETH,0.0018
2026-07-09T22:00:00Z,ASTER,ETH,0.0018
2026-07-09T23:00:00Z,ASTER,ETH,0.0018
2026-07-10T00:00:00Z,ASTER,ETH,0.04115
2026-07-10T01:00:00Z,ASTER,ETH,0.04115
2026-07-10T02:00:00Z,ASTER,ETH,0.04115
2026-07-10T03:00:00Z,ASTER,ETH,0.04115
2026-07-10T04:00:00Z,ASTER,ETH,0.04115
2026-07-10T05:00:00Z,ASTER,ETH,0.04115
2026-07-10T06:00:00Z,ASTER,ETH,0.04115
2026-07-10T07:00:00Z,ASTER,ETH,0.04115
2026-07-10T08:00:00Z,ASTER,ETH,0.05985
2026-07-10T09:00:00Z,ASTER,ETH,0.05985
2026-07-10T10:00:00Z,ASTER,ETH,0.05985
2026-07-10T11:00:00Z,ASTER,ETH,0.05985
2026-07-10T12:00:00Z,ASTER,ETH,0.05985
2026-07-10T13:00:00Z,ASTER,ETH,0.05985
2026-07-10T14:00:00Z,ASTER,ETH,0.05985
2026-07-10T15:00:00Z,ASTER,ETH,0.05985
2026-07-10T16:00:00Z,ASTER,ETH,0.039738
2026-07-10T17:00:00Z,ASTER,ETH,0.039738
2026-07-10T18:00:00Z,ASTER,ETH,0.039738
2026-07-10T19:00:00Z,ASTER,ETH,0.039738
2026-07-10T20:00:00Z,ASTER,ETH,0.039738
2026-07-10T21:00:00Z,ASTER,ETH,0.039738
2026-07-10T22:00:00Z,ASTER,ETH,0.039738
2026-07-10T23:00:00Z,ASTER,ETH,0.039738
2026-07-11T00:00:00Z,ASTER,ETH,0.033388
2026-07-11T01:00:00Z,ASTER,ETH,0.033388
2026-07-11T02:00:00Z,ASTER,ETH,0.033388
2026-07-11T03:00:00Z,ASTER,ETH,0.033388
2026-07-11T04:00:00Z,ASTER,ETH,0.033388
2026-07-11T05:00:00Z,ASTER,ETH,0.033388
2026-07-11T06:00:00Z,ASTER,ETH,0.033388
2026-07-11T07:00:00Z,ASTER,ETH,0.033388
2026-07-11T08:00:00Z,ASTER,ETH,0.099762
2026-07-11T09:00:00Z,ASTER,ETH,0.099762
2026-07-11T10:00:00Z,ASTER,ETH,0.099762
2026-07-11T11:00:00Z,ASTER,ETH,0.099762
2026-07-11T12:00:00Z,ASTER,ETH,0.099762
2026-07-11T13:00:00Z,ASTER,ETH,0.099762
2026-07-11T14:00:00Z,ASTER,ETH,0.099762
2026-07-11T15:00:00Z,ASTER,ETH,0.099762
2026-07-11T16:00:00Z,ASTER,ETH,0.020512
2026-07-11T17:00:00Z,ASTER,ETH,0.020512
2026-07-11T18:00:00Z,ASTER,ETH,0.020512
2026-07-11T19:00:00Z,ASTER,ETH,0.020512
2026-07-11T20:00:00Z,ASTER,ETH,0.020512
2026-07-11T21:00:00Z,ASTER,ETH,0.020512
2026-07-11T22:00:00Z,ASTER,ETH,0.020512
2026-07-11T23:00:00Z,ASTER,ETH,0.020512
2026-07-12T00:00:00Z,ASTER,ETH,-0.02425
2026-07-12T01:00:00Z,ASTER,ETH,-0.02425
2026-07-12T02:00:00Z,ASTER,ETH,-0.02425
2026-07-12T03:00:00Z,ASTER,ETH,-0.02425
2026-07-12T04:00:00Z,ASTER,ETH,-0.02425
2026-07-12T05:00:00Z,ASTER,ETH,-0.02425
2026-07-12T06:00:00Z,ASTER,ETH,-0.02425
2026-07-12T07:00:00Z,ASTER,ETH,-0.02425
2026-07-12T08:00:00Z,ASTER,ETH,0.060337
2026-07-12T09:00:00Z,ASTER,ETH,0.060337
2026-07-12T10:00:00Z,ASTER,ETH,0.060337
2026-07-12T11:00:00Z,ASTER,ETH,0.060337
2026-07-12T12:00:00Z,ASTER,ETH,0.060337
2026-07-12T13:00:00Z,ASTER,ETH,0.060337
2026-07-12T14:00:00Z,ASTER,ETH,0.060337
2026-07-12T15:00:00Z,ASTER,ETH,0.060337
2026-07-12T16:00:00Z,ASTER,ETH,0.030975
2026-07-12T17:00:00Z,ASTER,ETH,0.030975
2026-07-12T18:00:00Z,ASTER,ETH,0.030975
2026-07-12T19:00:00Z,ASTER,ETH,0.030975
2026-07-12T20:00:00Z,ASTER,ETH,0.030975
2026-07-12T21:00:00Z,ASTER,ETH,0.030975
2026-07-12T22:00:00Z,ASTER,ETH,0.030975
2026-07-12T23:00:00Z,ASTER,ETH,0.030975
2026-07-13T00:00:00Z,ASTER,ETH,0.028212
2026-07-13T01:00:00Z,ASTER,ETH,0.028212
2026-07-13T02:00:00Z,ASTER,ETH,0.028212
2026-07-13T03:00:00Z,ASTER,ETH,0.028212
2026-07-13T04:00:00Z,ASTER,ETH,0.028212
2026-07-13T05:00:00Z,ASTER,ETH,0.028212
2026-07-13T06:00:00Z,ASTER,ETH,0.028212
2026-07-13T07:00:00Z,ASTER,ETH,0.028212
2026-07-13T08:00:00Z,ASTER,ETH,0.125
2026-07-13T09:00:00Z,ASTER,ETH,0.125
2026-07-13T10:00:00Z,ASTER,ETH,0.125
2026-07-13T11:00:00Z,ASTER,ETH,0.125
2026-07-13T12:00:00Z,ASTER,ETH,0.125
2026-07-13T13:00:00Z,ASTER,ETH,0.125
2026-07-13T14:00:00Z,ASTER,ETH,0.125
2026-07-13T15:00:00Z,ASTER,ETH,0.125
2026-07-13T16:00:00Z,ASTER,ETH,0.010338
2026-07-13T17:00:00Z,ASTER,ETH,0.010338
2026-07-13T18:00:00Z,ASTER,ETH,0.010338
2026-07-13T19:00:00Z,ASTER,ETH,0.010338
2026-07-13T20:00:00Z,ASTER,ETH,0.010338
2026-07-13T21:00:00Z,ASTER,ETH,0.010338
2026-07-13T22:00:00Z,ASTER,ETH,0.010338
2026-07-13T23:00:00Z,ASTER,ETH,0.010338
