ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:38:27.505+00:00,ASTER,ENTROPY,8.0992,1.2992,1556.26,3.04,1555.0,0.7171,1556.71,1554.9,0.0003266100,0.0000017626,211.7,0.4
2026-09-14T08:38:27.606+00:00,HL,ASTER,-12.9209,-19.7209,1554.7,1.741,1556.71,0.23,1554.8,1556.26,0.0000062500,0.0003266100,0.3,313.4
2026-09-14T08:38:27.606+00:00,ASTER,HL,9.3853,2.5853,1556.26,3.04,1554.8,3.27,1556.71,1554.7,0.0003266100,0.0000062500,313.4,0.3
2026-09-14T08:38:28.552+00:00,HL,ENTROPY,-1.9294,-8.7294,1554.7,1.741,1555.0,0.7171,1554.8,1554.9,0.0000062500,0.0000017626,243.6,0.3
2026-09-14T08:38:28.552+00:00,ENTROPY,HL,0.6431,-6.1569,1554.9,0.0965,1554.8,11.618,1555.0,1554.7,0.0000017626,0.0000062500,0.3,243.6
2026-09-14T08:38:28.552+00:00,ENTROPY,ASTER,-11.6345,-18.4345,1554.9,0.0965,1556.71,0.23,1555.0,1556.26,0.0000017626,0.0003266100,0.3,1259.5
2026-09-14T08:38:28.552+00:00,ASTER,ENTROPY,8.0992,1.2992,1556.26,3.04,1555.0,0.7171,1556.71,1554.9,0.0003266100,0.0000017626,1259.5,0.3
2026-09-14T08:38:29.953+00:00,HL,ENTROPY,-1.9294,-8.7294,1554.7,2.384,1555.0,0.7478,1554.8,1554.9,0.0000062500,0.0000017626,441.1,0.4
2026-09-14T08:38:29.953+00:00,ENTROPY,HL,0.6431,-6.1569,1554.9,0.1586,1554.8,11.618,1555.0,1554.7,0.0000017626,0.0000062500,0.4,441.1
2026-09-14T08:38:31.833+00:00,ENTROPY,ASTER,-11.6348,-18.4348,1554.9,0.1424,1556.71,0.23,1555.0,1556.1,0.0000017626,0.0003266100,1520.5,0.2
2026-09-14T08:38:31.833+00:00,ASTER,ENTROPY,7.0709,0.2709,1556.1,66.9,1555.0,0.7555,1556.71,1554.9,0.0003266100,0.0000017626,0.2,1520.5
2026-09-14T08:38:31.873+00:00,HL,ENTROPY,-1.9294,-8.7294,1554.7,2.384,1555.0,0.7555,1554.8,1554.9,0.0000062500,0.0000017626,0.2,1559.7
2026-09-14T08:38:31.873+00:00,HL,ASTER,-12.6001,-19.4001,1554.7,2.384,1556.66,42.0,1554.8,1556.03,0.0000062500,0.0003266100,0.2,2.0
2026-09-14T08:38:31.873+00:00,ENTROPY,HL,0.6431,-6.1569,1554.9,0.1424,1554.8,10.752,1555.0,1554.7,0.0000017626,0.0000062500,1559.7,0.2
2026-09-14T08:38:31.873+00:00,ASTER,HL,7.9072,1.1072,1556.03,35.7,1554.8,10.752,1556.66,1554.7,0.0003266100,0.0000062500,2.0,0.2
2026-09-14T08:38:32.880+00:00,HL,ENTROPY,-3.2160,-10.0160,1554.5,7.797,1555.0,0.7684,1554.8,1554.7,0.0000062500,0.0000017780,0.3,309.1
2026-09-14T08:38:32.880+00:00,HL,ASTER,-13.8216,-20.6216,1554.5,7.797,1556.65,0.04,1554.8,1556.19,0.0000062500,0.0003266100,0.3,331.3
2026-09-14T08:38:32.880+00:00,ENTROPY,HL,-0.6432,-7.4432,1554.7,1.3574,1554.8,34.014,1555.0,1554.5,0.0000017780,0.0000062500,309.1,0.3
2026-09-14T08:38:32.880+00:00,ASTER,HL,8.9358,2.1358,1556.19,3.04,1554.8,34.014,1556.65,1554.5,0.0003266100,0.0000062500,331.3,0.3
2026-09-14T08:38:32.880+00:00,ENTROPY,ASTER,-12.5355,-19.3355,1554.7,1.3574,1556.65,0.04,1554.8,1556.19,0.0000017780,0.0003266100,0.5,331.5
2026-09-14T08:38:32.880+00:00,ASTER,ENTROPY,8.9355,2.1355,1556.19,3.04,1554.8,0.1638,1556.65,1554.7,0.0003266100,0.0000017780,331.5,0.5
2026-09-14T08:38:33.907+00:00,HL,ENTROPY,-1.2864,-8.0864,1554.6,0.643,1554.8,0.1715,1554.7,1554.7,0.0000062500,0.0000017780,124.4,0.3
2026-09-14T08:38:33.907+00:00,ENTROPY,HL,0.0000,-6.8000,1554.7,1.3574,1554.7,6.3,1554.8,1554.6,0.0000017780,0.0000062500,0.3,124.4
2026-09-14T08:38:33.907+00:00,ENTROPY,ASTER,-13.6275,-20.4275,1554.7,1.3574,1556.82,2.6,1554.8,1556.41,0.0000017780,0.0003266100,0.3,47.3
2026-09-14T08:38:33.907+00:00,ASTER,ENTROPY,10.3492,3.5492,1556.41,3.04,1554.8,0.1715,1556.82,1554.7,0.0003266100,0.0000017780,47.3,0.3
2026-09-14T08:38:33.936+00:00,HL,ASTER,-14.2710,-21.0710,1554.6,0.643,1556.82,2.6,1554.7,1556.31,0.0000062500,0.0003266100,152.8,0.2
2026-09-14T08:38:33.936+00:00,ASTER,HL,10.3497,3.5497,1556.31,3.04,1554.7,6.3,1556.82,1554.6,0.0003266100,0.0000062500,0.2,152.8
2026-09-14T08:38:34.924+00:00,HL,ENTROPY,-1.2861,-8.0861,1555.0,0.643,1555.2,0.3532,1555.1,1555.0,0.0000062500,0.0000017780,0.4,270.7
2026-09-14T08:38:34.924+00:00,ENTROPY,HL,-0.6431,-7.4431,1555.0,1.1766,1555.1,2.716,1555.2,1555.0,0.0000017780,0.0000062500,270.7,0.4
2026-09-14T08:38:35.066+00:00,HL,ASTER,-12.8542,-19.6542,1555.0,1.608,1557.0,0.04,1555.1,1556.55,0.0000062500,0.0003266100,0.3,717.2
2026-09-14T08:38:35.066+00:00,ASTER,HL,9.3193,2.5193,1556.55,3.04,1555.1,8.345,1557.0,1555.0,0.0003266100,0.0000062500,717.2,0.3
2026-09-14T08:38:35.067+00:00,ENTROPY,ASTER,-12.2111,-19.0111,1555.1,0.2072,1557.0,0.04,1555.2,1556.55,0.0000017780,0.0003266100,0.5,717.5
2026-09-14T08:38:35.067+00:00,ASTER,ENTROPY,8.6763,1.8763,1556.55,3.04,1555.2,0.3532,1557.0,1555.1,0.0003266100,0.0000017780,717.5,0.5
2026-09-14T08:38:35.971+00:00,HL,ENTROPY,-1.2861,-8.0861,1555.0,8.266,1555.2,0.1115,1555.2,1555.1,0.0000062500,0.0000017780,0.3,192.1
2026-09-14T08:38:35.971+00:00,ENTROPY,HL,-0.6430,-7.4430,1555.1,0.2492,1555.2,1.653,1555.2,1555.0,0.0000017780,0.0000062500,192.1,0.3
2026-09-14T08:38:36.086+00:00,HL,ASTER,-12.5321,-19.3321,1555.1,30.621,1557.05,35.3,1555.2,1556.68,0.0000062500,0.0003266100,0.3,96.3
2026-09-14T08:38:36.086+00:00,ASTER,HL,9.5115,2.7115,1556.68,3.04,1555.2,23.34,1557.05,1555.1,0.0003266100,0.0000062500,96.3,0.3
2026-09-14T08:38:36.089+00:00,ENTROPY,ASTER,-12.5324,-19.3324,1555.1,0.2492,1557.05,35.3,1555.3,1556.43,0.0000017780,0.0003266100,118.4,0.1
2026-09-14T08:38:36.089+00:00,ASTER,ENTROPY,7.2624,0.4624,1556.43,0.01,1555.3,0.1773,1557.05,1555.1,0.0003266100,0.0000017780,0.1,118.4
2026-09-14T08:38:37.009+00:00,HL,ENTROPY,-1.9292,-8.7292,1554.9,34.943,1555.2,0.1675,1555.1,1555.1,0.0000062500,0.0000017780,0.3,679.0
2026-09-14T08:38:37.009+00:00,ENTROPY,HL,0.0000,-6.8000,1555.1,0.2492,1555.1,4.067,1555.2,1554.9,0.0000017780,0.0000062500,679.0,0.3
2026-09-14T08:38:37.090+00:00,HL,ASTER,-13.7544,-20.5544,1554.9,34.943,1557.04,47.24,1555.1,1556.43,0.0000062500,0.0003266100,80.8,0.1
2026-09-14T08:38:37.090+00:00,ENTROPY,ASTER,-13.1112,-19.9112,1555.0,1.1894,1557.04,47.24,1555.2,1556.43,0.0000017923,0.0003266100,80.7,0.1
2026-09-14T08:38:37.090+00:00,ASTER,HL,8.5483,1.7483,1556.43,0.01,1555.1,4.067,1557.04,1554.9,0.0003266100,0.0000062500,0.1,80.8
2026-09-14T08:38:37.090+00:00,ASTER,ENTROPY,7.9053,1.1053,1556.43,0.01,1555.2,0.1675,1557.04,1555.0,0.0003266100,0.0000017923,0.1,80.7
2026-09-14T08:38:38.037+00:00,HL,ENTROPY,-2.5724,-9.3724,1554.8,17.562,1555.2,0.3498,1554.9,1555.0,0.0000062500,0.0000017923,0.2,301.4
2026-09-14T08:38:38.037+00:00,ENTROPY,HL,0.6431,-6.1569,1555.0,0.0128,1554.9,22.378,1555.2,1554.8,0.0000017923,0.0000062500,301.4,0.2
2026-09-14T08:38:38.115+00:00,HL,ASTER,-13.3698,-20.1698,1554.8,17.562,1556.88,0.23,1554.9,1556.4,0.0000062500,0.0003266100,0.2,573.3
2026-09-14T08:38:38.115+00:00,ASTER,HL,9.6417,2.8417,1556.4,3.04,1554.9,23.044,1556.88,1554.8,0.0003266100,0.0000062500,573.3,0.2
2026-09-14T08:38:38.115+00:00,ENTROPY,ASTER,-12.0835,-18.8835,1555.0,0.0128,1556.88,0.23,1555.1,1556.4,0.0000017923,0.0003266100,0.4,573.5
2026-09-14T08:38:38.115+00:00,ASTER,ENTROPY,8.3556,1.5556,1556.4,3.04,1555.1,0.279,1556.88,1555.0,0.0003266100,0.0000017923,573.5,0.4
2026-09-14T08:38:39.061+00:00,HL,ENTROPY,-1.2860,-8.0860,1555.1,31.364,1555.3,0.278,1555.2,1555.2,0.0000062500,0.0000017923,0.3,80.9
2026-09-14T08:38:39.061+00:00,ENTROPY,HL,0.0000,-6.8000,1555.2,0.3221,1555.2,22.66,1555.3,1555.1,0.0000017923,0.0000062500,80.9,0.3
2026-09-14T08:38:39.117+00:00,ENTROPY,ASTER,-14.0740,-20.8740,1555.0,1.5388,1557.19,3.02,1555.3,1556.74,0.0000017923,0.0003266100,0.2,19.8
2026-09-14T08:38:39.117+00:00,ASTER,ENTROPY,9.2542,2.4542,1556.74,3.04,1555.3,0.3126,1557.19,1555.0,0.0003266100,0.0000017923,19.8,0.2
2026-09-14T08:38:39.171+00:00,HL,ASTER,-13.4316,-20.2316,1555.1,32.23,1557.19,3.02,1555.2,1556.66,0.0000062500,0.0003266100,110.5,0.2
2026-09-14T08:38:39.171+00:00,ASTER,HL,9.3828,2.5828,1556.66,0.78,1555.2,22.66,1557.19,1555.1,0.0003266100,0.0000062500,0.2,110.5
2026-09-14T08:38:40.063+00:00,HL,ENTROPY,-1.9291,-8.7291,1555.0,1.733,1555.3,0.4487,1555.2,1555.0,0.0000062500,0.0000017923,0.3,345.7
2026-09-14T08:38:40.063+00:00,ENTROPY,HL,-1.2861,-8.0861,1555.0,1.3739,1555.2,27.997,1555.3,1555.0,0.0000017923,0.0000062500,345.7,0.3
2026-09-14T08:38:40.197+00:00,HL,ASTER,-12.2750,-19.0750,1555.1,1.737,1557.01,0.04,1555.2,1556.73,0.0000062500,0.0003266100,0.3,98.1
2026-09-14T08:38:40.197+00:00,ASTER,HL,9.8328,3.0328,1556.73,3.04,1555.2,25.818,1557.01,1555.1,0.0003266100,0.0000062500,98.1,0.3
2026-09-14T08:38:40.197+00:00,ENTROPY,ASTER,-12.9177,-19.7177,1555.0,1.3611,1557.01,0.04,1555.3,1556.73,0.0000017923,0.0003266100,0.4,98.2
2026-09-14T08:38:40.197+00:00,ASTER,ENTROPY,9.1902,2.3902,1556.73,3.04,1555.3,0.4487,1557.01,1555.0,0.0003266100,0.0000017923,98.2,0.4
2026-09-14T08:38:41.166+00:00,HL,ENTROPY,-1.2860,-8.0860,1555.1,2.564,1555.3,0.2862,1555.2,1555.2,0.0000062500,0.0000017923,363.4,0.2
2026-09-14T08:38:41.166+00:00,ENTROPY,HL,0.0000,-6.8000,1555.2,0.1686,1555.2,23.942,1555.3,1555.1,0.0000017923,0.0000062500,0.2,363.4
2026-09-14T08:38:41.201+00:00,HL,ASTER,-13.0459,-19.8459,1555.1,2.564,1557.13,0.44,1555.2,1556.77,0.0000062500,0.0003266100,398.7,0.2
2026-09-14T08:38:41.201+00:00,ENTROPY,ASTER,-12.4028,-19.2028,1555.2,0.1686,1557.13,0.44,1555.3,1556.77,0.0000017923,0.0003266100,35.5,0.2
2026-09-14T08:38:41.201+00:00,ASTER,HL,10.0897,3.2897,1556.77,3.04,1555.2,23.942,1557.13,1555.1,0.0003266100,0.0000062500,0.2,398.7
2026-09-14T08:38:41.201+00:00,ASTER,ENTROPY,9.4467,2.6467,1556.77,3.04,1555.3,0.2862,1557.13,1555.2,0.0003266100,0.0000017923,0.2,35.5
2026-09-14T08:38:42.230+00:00,HL,ENTROPY,-1.2860,-8.0860,1555.1,36.27,1555.3,0.1119,1555.3,1555.2,0.0000062500,0.0000018064,0.5,867.9
2026-09-14T08:38:42.230+00:00,HL,ASTER,-13.3027,-20.1027,1555.1,36.27,1557.17,0.2,1555.3,1556.71,0.0000062500,0.0003266100,0.5,333.4
2026-09-14T08:38:42.230+00:00,ENTROPY,HL,-0.6430,-7.4430,1555.2,0.3317,1555.3,2.321,1555.3,1555.1,0.0000018064,0.0000062500,867.9,0.5
