ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-19T09:34:08.332+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10314.46,43042.09,51433.56,12930.07,55136.62,59469.90
2026-09-19T09:34:09.321+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:09.321+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10314.46,43042.09,51433.56,12930.07,55136.62,59469.90
2026-09-19T09:34:10.325+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:10.325+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10314.46,43042.09,51433.56,12930.07,55136.62,59469.90
2026-09-19T09:34:11.328+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:11.328+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10314.46,43042.09,51433.56,12930.07,55136.62,59469.90
2026-09-19T09:34:12.334+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:12.334+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10314.46,43042.09,51433.56,12930.07,55136.62,59469.90
2026-09-19T09:34:13.329+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:13.329+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:14.320+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:14.320+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:15.323+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:15.323+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:16.324+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:16.324+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:17.324+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:17.324+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:18.331+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:18.331+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:19.325+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:19.325+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:20.332+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:20.332+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:21.324+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:21.324+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:22.326+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:22.326+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:23.329+00:00,ONDO,364.27000000,364.40000000,364.33500000,73,72,10952.70,36063.06,104832.50,8075.92,24473.03,65841.44
2026-09-19T09:34:23.329+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,10164.28,42891.91,51283.38,13382.05,55572.18,59905.46
2026-09-19T09:34:24.326+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.29,105196.73,8440.36,24837.47,66205.88
2026-09-19T09:34:24.326+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,17470.35,62670.04,68459.61,10130.14,85599.14,122169.81
2026-09-19T09:34:25.331+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.29,105196.73,8440.36,24837.47,66205.88
2026-09-19T09:34:25.331+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,17470.35,62670.04,68459.61,10130.14,85599.14,122169.81
2026-09-19T09:34:26.329+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.29,105196.73,8440.36,24837.47,66204.26
2026-09-19T09:34:26.329+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,17470.35,62670.04,68459.61,10130.14,85599.14,122169.81
2026-09-19T09:34:27.329+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.30,105196.71,8440.36,24837.47,66204.38
2026-09-19T09:34:27.329+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,17470.35,62670.04,68459.61,10130.14,85599.14,122169.81
2026-09-19T09:34:28.332+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.30,105196.71,8440.36,24837.47,66204.38
2026-09-19T09:34:28.332+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,17470.35,62670.04,68459.61,10130.14,85599.14,122169.81
2026-09-19T09:34:29.333+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.30,105196.71,8440.36,24837.47,66204.38
2026-09-19T09:34:29.333+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,17320.17,67524.30,73313.87,9857.41,86326.54,96160.69
2026-09-19T09:34:30.335+00:00,ONDO,364.27000000,364.40000000,364.33500000,74,72,11316.93,36427.30,105196.71,8440.36,24837.47,66204.38
