ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:50.521+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,633.79,633.79,1267.11,1086.48,1086.48,2173.77
2026-09-14T08:42:51.522+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,340.17,13.33,40.52,5081.35
2026-09-14T08:42:51.522+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,633.79,633.79,1267.11,1086.48,1086.48,2173.77
2026-09-14T08:42:52.520+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,340.17,13.33,40.52,5081.35
2026-09-14T08:42:52.520+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:42:53.523+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,340.17,13.33,40.52,5081.35
2026-09-14T08:42:53.523+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:42:54.526+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,340.17,13.33,40.52,5081.35
2026-09-14T08:42:54.526+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:42:55.529+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:42:55.529+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:42:56.531+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:42:56.531+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,598.40,598.40,1196.34,1092.94,1092.94,2186.69
2026-09-14T08:42:57.532+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:42:57.532+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,598.40,598.40,1196.34,1092.94,1092.94,2186.69
2026-09-14T08:42:58.530+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:42:58.530+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,598.40,598.40,1196.34,1092.94,1092.94,2186.69
2026-09-14T08:42:59.518+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:42:59.518+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,598.40,598.40,1196.34,1092.94,1092.94,2186.69
2026-09-14T08:43:00.522+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:43:00.522+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:43:01.528+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:43:01.528+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:43:02.533+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:43:02.533+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:43:03.532+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:43:03.532+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:43:04.530+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:43:04.530+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:43:05.532+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,352.81,13.33,40.52,5081.35
2026-09-14T08:43:05.532+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3202.18,3202.18,3202.18
2026-09-14T08:43:06.519+00:00,ENTROPY,1.33110000,1.33210000,1.33160000,20,20,35.27,247.64,1246.69,12.65,38.64,65.84
2026-09-14T08:43:06.519+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,570.03,570.03,1139.63,1020.26,1020.26,2041.29
2026-09-14T08:43:07.531+00:00,ENTROPY,1.33110000,1.33210000,1.33160000,20,20,35.27,247.64,1246.69,12.65,38.64,65.84
2026-09-14T08:43:07.531+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,570.03,570.03,1139.63,1020.26,1020.26,2041.29
2026-09-14T08:43:08.517+00:00,ENTROPY,1.33110000,1.33210000,1.33160000,20,20,35.27,247.64,1246.69,12.65,38.64,65.84
2026-09-14T08:43:08.517+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,570.03,570.03,1139.63,1020.26,1020.26,2041.29
2026-09-14T08:43:09.525+00:00,ENTROPY,1.33110000,1.33210000,1.33160000,20,20,35.27,247.64,1246.69,12.65,38.64,65.84
2026-09-14T08:43:09.525+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,570.03,570.03,1139.63,1020.26,1020.26,2041.29
2026-09-14T08:43:10.526+00:00,ENTROPY,1.33110000,1.33210000,1.33160000,20,20,35.27,247.64,1246.69,12.65,38.64,65.84
2026-09-14T08:43:10.526+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3206.85,3206.85,3206.85
2026-09-14T08:43:11.531+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:11.531+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3206.85,3206.85,3206.85
2026-09-14T08:43:12.532+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:12.532+00:00,ASTER,1.33200000,1.33300000,1.33250000,11,14,552.18,552.18,552.18,1299.99,1299.99,1299.99
2026-09-14T08:43:13.524+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:13.524+00:00,ASTER,1.33200000,1.33300000,1.33250000,11,14,552.18,552.18,552.18,1299.99,1299.99,1299.99
2026-09-14T08:43:14.520+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:14.520+00:00,ASTER,1.33200000,1.33500000,1.33350000,11,13,552.18,552.18,552.18,969.94,969.94,1940.62
2026-09-14T08:43:15.524+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:15.524+00:00,ASTER,1.33200000,1.33500000,1.33350000,11,13,552.18,552.18,552.18,969.94,969.94,1940.62
2026-09-14T08:43:16.520+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:16.520+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,11,6962.02,6962.02,11863.44,3209.01,3209.01,3209.01
2026-09-14T08:43:17.517+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:17.517+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,11,6962.02,6962.02,11863.44,3209.01,3209.01,3209.01
2026-09-14T08:43:18.531+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:18.531+00:00,ASTER,1.33200000,1.33600000,1.33400000,11,13,576.97,576.97,576.97,967.56,967.56,5144.85
2026-09-14T08:43:19.519+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:19.519+00:00,ASTER,1.33300000,1.33500000,1.33400000,12,13,1299.99,1299.99,1876.96,966.83,966.83,1934.39
2026-09-14T08:43:20.519+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:20.519+00:00,ASTER,1.33300000,1.33500000,1.33400000,12,13,287.70,287.70,864.67,966.83,966.83,1934.39
2026-09-14T08:43:21.520+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,13.05,49.26,306.60,12.66,38.65,88.66
2026-09-14T08:43:21.520+00:00,ASTER,1.33300000,1.33500000,1.33400000,12,13,287.70,287.70,864.67,966.83,966.83,1934.39
2026-09-14T08:43:22.521+00:00,ENTROPY,1.33170000,1.33270000,1.33220000,20,20,15.31,51.52,308.87,13.33,40.52,5081.35
2026-09-14T08:43:22.521+00:00,ASTER,1.33300000,1.33500000,1.33400000,12,13,287.70,287.70,864.67,966.83,966.83,1934.39
2026-09-14T08:43:23.522+00:00,ENTROPY,1.33170000,1.33270000,1.33220000,20,20,15.31,51.52,308.87,13.33,40.52,5081.35
2026-09-14T08:43:23.522+00:00,ASTER,1.33300000,1.33500000,1.33400000,12,13,287.70,287.70,864.67,966.83,966.83,1934.39
2026-09-14T08:43:24.520+00:00,ENTROPY,1.33170000,1.33270000,1.33220000,20,20,15.31,51.52,308.87,13.33,40.52,5081.35
2026-09-14T08:43:24.520+00:00,ASTER,1.33300000,1.33500000,1.33400000,12,13,287.70,287.70,864.67,966.83,966.83,1934.39
2026-09-14T08:43:25.518+00:00,ENTROPY,1.33170000,1.33270000,1.33220000,20,20,15.31,51.52,308.87,13.33,40.52,5081.35
2026-09-14T08:43:25.518+00:00,ASTER,1.33200000,1.33300000,1.33250000,11,14,576.97,576.97,576.97,1012.29,1012.29,1012.29
2026-09-14T08:43:26.518+00:00,ENTROPY,1.33170000,1.33270000,1.33220000,20,20,15.31,51.52,308.87,13.33,40.52,5081.35
2026-09-14T08:43:26.518+00:00,ASTER,1.33200000,1.33300000,1.33250000,11,14,576.97,576.97,576.97,11.92,11.92,11.92
2026-09-14T08:43:27.532+00:00,ENTROPY,1.33180000,1.33270000,1.33225000,20,20,35.29,53.80,301.43,13.33,40.52,5063.21
2026-09-14T08:43:27.532+00:00,ASTER,1.33200000,1.33500000,1.33350000,11,13,576.97,576.97,576.97,966.83,966.83,1934.39
2026-09-14T08:43:28.521+00:00,ENTROPY,1.33180000,1.33270000,1.33225000,20,20,35.29,53.80,301.43,13.33,40.52,5063.21
2026-09-14T08:43:28.521+00:00,ASTER,1.33200000,1.33500000,1.33350000,11,13,576.97,576.97,576.97,966.83,966.83,1934.39
2026-09-14T08:43:29.532+00:00,ENTROPY,1.33180000,1.33270000,1.33225000,20,20,35.29,53.80,301.43,13.33,40.52,5063.21
