ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:41:58.854+00:00,HL,1553.900,0.309,SELL,231853866969356,1789375317532000000,1789375318854527800
2026-09-14T08:41:58.854+00:00,HL,1553.900,0.868,SELL,621392857186552,1789375317532000000,1789375318854527800
2026-09-14T08:41:59.561+00:00,HL,1553.900,3.674,SELL,97411820746993,1789375318336000000,1789375319562131000
2026-09-14T08:42:00.287+00:00,HL,1554.200,3.250,SELL,192413478390969,1789375319012000000,1789375320287535300
2026-09-14T08:42:00.287+00:00,HL,1554.200,0.418,SELL,895776073351434,1789375319012000000,1789375320287535300
2026-09-14T08:42:00.313+00:00,ENTROPY,1554.30,0.2968,BUY,389292170665979,1789375319088999936,1789375320313299000
2026-09-14T08:42:00.313+00:00,ENTROPY,1554.30,0.0077,BUY,1048384983855247,1789375319088999936,1789375320313299000
2026-09-14T08:42:00.686+00:00,ENTROPY,1554.50,0.0305,BUY,224777560122292,1789375319494000128,1789375320687139300
2026-09-14T08:42:00.687+00:00,ENTROPY,1554.50,0.5015,BUY,216746999463009,1789375319494000128,1789375320687139300
2026-09-14T08:42:00.687+00:00,ENTROPY,1554.50,0.0151,BUY,413273103970680,1789375319494000128,1789375320687139300
2026-09-14T08:42:00.687+00:00,ENTROPY,1554.50,0.0303,BUY,19126525336768,1789375319494000128,1789375320687139300
2026-09-14T08:42:01.458+00:00,ENTROPY,1554.70,0.0257,BUY,1062053970378979,1789375320168999936,1789375321458158200
2026-09-14T08:42:02.927+00:00,HL,1554.300,0.082,BUY,1011584951003279,1789375321718000128,1789375322927467100
2026-09-14T08:42:03.607+00:00,HL,1554.300,0.783,BUY,719422586474720,1789375322390000128,1789375323607414600
2026-09-14T08:42:05.647+00:00,HL,1554.300,4.914,BUY,932997176431402,1789375324417999872,1789375325647379200
2026-09-14T08:42:05.647+00:00,HL,1554.300,2.117,BUY,875952328046304,1789375324417999872,1789375325647379200
2026-09-14T08:42:05.647+00:00,HL,1554.300,0.543,BUY,754968211267231,1789375324417999872,1789375325647379200
2026-09-14T08:42:05.647+00:00,HL,1554.300,1.332,BUY,366037850519138,1789375324417999872,1789375325647379200
2026-09-14T08:42:05.848+00:00,HL,1554.300,0.218,BUY,625873552473814,1789375324551000064,1789375325848697000
2026-09-14T08:42:06.477+00:00,ENTROPY,1554.80,0.1135,BUY,907162381662601,1789375325153999872,1789375326476871700
2026-09-14T08:42:06.477+00:00,ENTROPY,1554.80,0.0298,BUY,900246330480261,1789375325153999872,1789375326476871700
