ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:42:20.635+00:00,ASTER,ENTROPY,8.8066,2.0066,1556.27,2.7,1554.9,1.1254,1556.64,1554.8,0.0003265400,0.0000020917,44.2,0.3
2026-09-14T08:42:20.749+00:00,ASTER,HL,10.3515,3.5515,1556.01,4.02,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.9,113.9
2026-09-14T08:42:20.749+00:00,ASTER,ENTROPY,7.1356,0.3356,1556.01,4.02,1554.9,1.1254,1556.64,1554.8,0.0003265400,0.0000020917,0.9,113.9
2026-09-14T08:42:20.764+00:00,ASTER,HL,12.1512,5.3512,1556.29,2.7,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.2,129.6
2026-09-14T08:42:20.764+00:00,ASTER,ENTROPY,8.9351,2.1351,1556.29,2.7,1554.9,1.1254,1556.64,1554.8,0.0003265400,0.0000020917,0.2,129.6
2026-09-14T08:42:20.897+00:00,ASTER,HL,10.3515,3.5515,1556.01,4.02,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.2,262.3
2026-09-14T08:42:20.897+00:00,ASTER,ENTROPY,7.1356,0.3356,1556.01,4.02,1554.9,1.1254,1556.64,1554.8,0.0003265400,0.0000020917,0.2,262.3
2026-09-14T08:42:20.900+00:00,ASTER,HL,10.3515,3.5515,1556.01,4.02,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.1,265.7
2026-09-14T08:42:20.900+00:00,ASTER,ENTROPY,7.1356,0.3356,1556.01,4.02,1554.9,1.1254,1556.64,1554.8,0.0003265400,0.0000020917,0.1,265.6
2026-09-14T08:42:20.901+00:00,ASTER,HL,10.3515,3.5515,1556.01,2.01,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.2,265.8
2026-09-14T08:42:20.901+00:00,ASTER,ENTROPY,7.1356,0.3356,1556.01,2.01,1554.9,1.1254,1556.64,1554.8,0.0003265400,0.0000020917,0.2,265.7
2026-09-14T08:42:20.901+00:00,ASTER,HL,10.3514,3.5514,1556.01,2.01,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.2,265.8
2026-09-14T08:42:20.901+00:00,ASTER,ENTROPY,7.1355,0.3355,1556.01,2.01,1554.9,1.1254,1556.68,1554.8,0.0003265400,0.0000020917,0.2,265.8
2026-09-14T08:42:20.901+00:00,ASTER,HL,10.2228,3.4228,1555.99,0.64,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.2,265.8
2026-09-14T08:42:20.901+00:00,ASTER,ENTROPY,7.0070,0.2070,1555.99,0.64,1554.9,1.1254,1556.68,1554.8,0.0003265400,0.0000020917,0.2,265.8
2026-09-14T08:42:20.901+00:00,ASTER,HL,12.2154,5.4154,1556.3,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.3,265.8
2026-09-14T08:42:20.901+00:00,ASTER,ENTROPY,8.9993,2.1993,1556.3,2.7,1554.9,1.1254,1556.68,1554.8,0.0003265400,0.0000020917,0.3,265.8
2026-09-14T08:42:20.901+00:00,ASTER,HL,12.2155,5.4155,1556.3,2.7,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,0.3,265.9
2026-09-14T08:42:20.901+00:00,ASTER,ENTROPY,8.9994,2.1994,1556.3,2.7,1554.9,1.1254,1556.62,1554.8,0.0003265400,0.0000020917,0.3,265.8
2026-09-14T08:42:20.915+00:00,ASTER,HL,12.2155,5.4155,1556.3,2.7,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,0.2,280.3
2026-09-14T08:42:20.915+00:00,ASTER,ENTROPY,8.9994,2.1994,1556.3,2.7,1554.9,1.1254,1556.62,1554.8,0.0003265400,0.0000020917,0.2,280.2
2026-09-14T08:42:20.920+00:00,ASTER,HL,12.2155,5.4155,1556.3,2.7,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,4.9,0.1
2026-09-14T08:42:20.920+00:00,ASTER,ENTROPY,8.9996,2.1996,1556.3,2.7,1554.9,1.1254,1556.62,1554.7,0.0003265400,0.0000020917,5.0,0.2
2026-09-14T08:42:20.950+00:00,ASTER,ENTROPY,8.9994,2.1994,1556.3,2.7,1554.9,0.9337,1556.62,1554.8,0.0003265400,0.0000020917,34.7,0.2
2026-09-14T08:42:21.042+00:00,ASTER,HL,10.2229,3.4229,1555.99,5.74,1554.4,19.219,1556.62,1554.3,0.0003265400,0.0000062500,0.2,122.3
2026-09-14T08:42:21.042+00:00,ASTER,ENTROPY,7.0070,0.2070,1555.99,5.74,1554.9,0.9337,1556.62,1554.8,0.0003265400,0.0000020917,0.2,92.6
