ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:39.520+00:00,ASTER,1554.70000000,1555.30000000,1555.00000000,326,475,6203.08,8674.07,14966.69,5645.91,7046.01,212389.58
2026-09-14T08:42:40.522+00:00,HL,1553.00000000,1553.30000000,1553.15000000,20,20,227440.87,674895.89,1318074.09,221712.28,490879.43,1032908.66
2026-09-14T08:42:40.522+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,13820.49,22947.21,30292.43,1451.86,11610.40,44424.08
2026-09-14T08:42:40.522+00:00,ASTER,1554.97000000,1555.30000000,1555.13500000,327,477,68422.26,69650.38,77202.51,58858.01,60258.11,265601.68
2026-09-14T08:42:41.520+00:00,HL,1553.00000000,1553.30000000,1553.15000000,20,20,227440.87,674895.89,1318074.09,221712.28,490879.43,1032908.66
2026-09-14T08:42:41.520+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,13820.49,22947.21,30292.43,1451.86,11610.40,44424.08
2026-09-14T08:42:41.520+00:00,ASTER,1554.88000000,1555.30000000,1555.09000000,326,477,18656.63,18656.63,26208.77,58855.39,60255.49,265599.06
2026-09-14T08:42:42.521+00:00,HL,1553.00000000,1553.30000000,1553.15000000,20,20,227440.87,674895.89,1318074.09,221712.28,490879.43,1032908.66
2026-09-14T08:42:42.521+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,13820.49,22947.21,30292.43,1451.86,11610.40,44424.08
2026-09-14T08:42:42.521+00:00,ASTER,1554.95000000,1555.27000000,1555.11000000,325,477,79598.41,81821.45,89373.59,58157.31,59557.41,264900.98
2026-09-14T08:42:43.525+00:00,HL,1553.00000000,1553.30000000,1553.15000000,20,20,227440.87,674895.89,1318074.09,221712.28,490879.43,1032908.66
2026-09-14T08:42:43.525+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,13820.49,22947.21,30292.43,1451.86,11610.40,44424.08
2026-09-14T08:42:43.525+00:00,ASTER,1554.96000000,1555.30000000,1555.13000000,327,477,16418.18,18641.22,26193.36,61703.57,63103.67,268447.24
2026-09-14T08:42:44.529+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,142949.65,384723.09,1241626.55,184370.63,448696.99,997454.63
2026-09-14T08:42:44.529+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,4454.83,9092.24,16437.46,1502.04,11660.58,44308.82
2026-09-14T08:42:44.529+00:00,ASTER,1554.96000000,1555.30000000,1555.13000000,328,477,67411.35,69634.40,77186.53,61703.57,63103.67,268447.24
2026-09-14T08:42:45.532+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,142949.65,384723.09,1241626.55,184370.63,448696.99,997454.63
2026-09-14T08:42:45.532+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,4454.83,9092.24,16437.46,1502.04,11660.58,44308.82
2026-09-14T08:42:45.532+00:00,ASTER,1554.96000000,1555.28000000,1555.12000000,327,477,16231.38,69445.64,76997.77,64064.13,65464.24,270807.81
2026-09-14T08:42:46.518+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,142949.65,384723.09,1241626.55,184370.63,448696.99,997454.63
2026-09-14T08:42:46.518+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,4454.83,9092.24,16437.46,1502.04,11660.58,44308.82
2026-09-14T08:42:46.518+00:00,ASTER,1555.18000000,1555.45000000,1555.31500000,331,475,77371.64,80838.41,88390.54,5335.51,6518.03,174654.09
2026-09-14T08:42:47.520+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,142949.65,384723.09,1241626.55,184370.63,448696.99,997454.63
2026-09-14T08:42:47.520+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,4454.83,9092.24,16437.46,1502.04,11660.58,44308.82
2026-09-14T08:42:47.520+00:00,ASTER,1554.90000000,1555.44000000,1555.17000000,328,475,59874.14,61086.71,68638.84,75610.11,76792.63,244928.69
2026-09-14T08:42:48.520+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,142949.65,384723.09,1241626.55,184370.63,448696.99,997454.63
2026-09-14T08:42:48.520+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,4454.83,9092.24,16437.46,1502.04,11660.58,44308.82
2026-09-14T08:42:48.520+00:00,ASTER,1555.07000000,1555.44000000,1555.25500000,329,475,62954.96,65286.94,72839.08,24622.79,25805.30,193941.36
2026-09-14T08:42:49.522+00:00,HL,1553.20000000,1553.30000000,1553.25000000,20,20,180381.53,446730.83,1310529.16,114182.49,370765.46,964230.52
2026-09-14T08:42:49.522+00:00,ENTROPY,1553.50000000,1553.60000000,1553.55000000,20,20,4732.92,7982.44,17196.97,7266.68,13091.92,43209.42
